entity,attribute_camel,attribute_snake,description
edFi_studentPersonalIdentificationDocument,issuerDocumentIdentificationCode,issuer_document_identification_code,The unique identifier on the issuer's identification system.
edFi_studentPersonalIdentificationDocument,issuerName,issuer_name,Name of the entity or institution that issued the document.
edFi_studentProgramAssociation,id,id,
edFi_studentProgramAssociation,beginDate,begin_date,"The earliest date the student is involved with the program. Typically, this is the date the student becomes eligible for the program.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_studentProgramAssociation,educationOrganizationReference,education_organization_reference,
edFi_studentProgramAssociation,programReference,program_reference,
edFi_studentProgramAssociation,studentReference,student_reference,
edFi_studentProgramAssociation,endDate,end_date,"The month, day, and year on which the student exited the program or stopped receiving services.  Note: Date interpretation may vary. Ed-Fi recommends inclusive dates, but states may define dates as inclusive or exclusive. For calculations, align with local guidelines."
edFi_studentProgramAssociation,programParticipationStatuses,program_participation_statuses,An unordered collection of generalStudentProgramAssociationProgramParticipationStatuses. The status of the student's program participation.
edFi_studentProgramAssociation,reasonExitedDescriptor,reason_exited_descriptor,The reason the student left the program within a school or district.
edFi_studentProgramAssociation,servedOutsideOfRegularSession,served_outside_of_regular_session,Indicates whether the student received services during the summer session or between sessions.
edFi_studentProgramAssociation,services,services,An unordered collection of studentProgramAssociationServices. Indicates the service(s) being provided to the student by the program.
edFi_studentProgramAssociationService,serviceDescriptor,service_descriptor,Indicates the service being provided to the student by the program.
edFi_studentProgramAssociationService,primaryIndicator,primary_indicator,True if service is a primary service.
